@month@day@message
158@6@8@Tu comportamiento: Consumo normal, debido a: Humedad alta, que disminuye en la mañana hasta mediodía y aumenta en la tarde; clima templado-cálido en la mañana (hasta 22°C) y noche templada (10°C aprox.); lloviznas durante el día
159@6@9@Tu comportamiento: Consumo normal, debido a: Humedad baja en la mañana, y media en la tarde y noche; clima templado-cálido en la mañana (hasta 22°C) y noche templada (10°C aprox.); lloviznas durante el día
160@6@10@Tu comportamiento: Consumo normal, debido a: Humedad baja en la mañana, y media en la tarde y noche; clima cálido en la mañana de hasta 29°C y mínimos en la tarde, de 22°C; lloviznas durante el día
161@6@11@Tu comportamiento: Consumo normal, debido a: Humedad baja en la mañana, y media en la tarde y noche; clima cálido en la mañana de hasta 29°C y mínimos en la tarde, de 22°C; lloviznas durante el día
162@6@12@Tu comportamiento: Consumo normal, debido a: Humedad baja en la mañana, y media en la tarde y noche; clima cálido en la mañana de hasta 29°C y mínimos en la tarde, de 22°C; lloviznas durante el día
163@6@13@Tu comportamiento: Consumo normal, debido a: Humedad baja en la mañana, y media en la tarde y noche; clima cálido en la mañana de hasta 29°C y mínimos en la tarde, de 22°C; lloviznas durante el día
164@6@14@Tu comportamiento: Consumo normal, debido a: Humedad baja en la mañana y noche, y alta en la tarde; clima cálido en la mañana de hasta 29°C y mínimos en la tarde, de 22°C; lloviznas durante el día
165@6@15@Tu comportamiento: Consumo normal, debido a: Humedad baja en la mañana y noche, y alta en la tarde; clima cálido en la mañana de hasta 29°C y mínimos en la tarde, de 22°C; lloviznas durante el día
166@6@16@Tu comportamiento: Consumo normal, debido a: Humedad baja en la mañana y noche, y alta en la tarde; mañana y noche cálida (cerca de los 22°C) y tarde templada (de al menos 10°C); lloviznas durante el día
167@6@17@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana, baja en la tarde y media en la noche; mañana y noche cálida (cerca de los 22°C) y tarde templada (de al menos 10°C); lloviznas durante el día
168@6@18@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana, baja en la tarde y media en la noche; temperaturas altas, entre 22°C y noches más calidas de aproximadamente 29°C; lloviznas durante el día
169@6@19@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana, baja en la tarde y media en la noche; temperaturas altas, entre 22°C y noches más calidas de aproximadamente 29°C; lloviznas durante el día
170@6@20@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana, baja en la tarde y media en la noche; temperaturas altas, entre 22°C y noches más calidas de aproximadamente 29°C; lloviznas durante el día
171@6@21@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana, baja en la tarde y media en la noche; temperaturas altas, entre 22°C y noches más calidas de aproximadamente 29°C; lloviznas durante el día
172@6@22@Tu comportamiento: Consumo normal, debido a: Humedad alta durante el día; temperaturas altas, entre 22°C y noches más calidas de aproximadamente 29°C; lloviznas durante el día
173@6@23@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana y media en la tarde y noche; temperaturas altas, entre 22°C y noches más calidas de aproximadamente 29°C; lluvias en la madrugada y lloviznas el resto del día
174@6@24@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana y media en la tarde y noche; temperaturas altas, entre 22°C y noches más calidas de aproximadamente 29°C; lloviznas durante el día
175@6@25@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana y noche, y baja en la tarde; temperaturas altas, entre 22°C y tardes más calidas de aproximadamente 29°C; lluvias durante todo el día
176@6@26@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana y media en la tarde y noche; temperaturas altas, entre 22°C y noches más calidas de aproximadamente 29°C; lloviznas durante el día
177@6@27@Tu comportamiento: Consumo normal, debido a: Humedad media en la mañana y noche, y baja en la tarde; temperaturas altas, entre 22°C y tardes más calidas de aproximadamente 29°C; lloviznas durante el día
178@6@28@Tu comportamiento: Consumo normal, debido a: Humedad media en la mañana y noche, y baja en la tarde; temperaturas altas, entre 22°C y tardes más calidas de aproximadamente 29°C; lloviznas durante el día
179@6@29@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana y noche, y baja en la tarde; temperaturas altas, entre 22°C y tardes más calidas de aproximadamente 29°C; lluvias en la madrugada y lloviznas el resto del día
180@6@30@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana y noche, y baja en la tarde; temperaturas altas, entre 22°C y tardes más calidas de aproximadamente 29°C; lloviznas durante el día
181@7@1@Tu comportamiento: Consumo normal, debido a: Humedad alta, que disminuye en la mañana hasta mediodía y aumenta en la tarde; temperaturas altas, entre 22°C y tardes más calidas de aproximadamente 29°C; lloviznas durante el día
182@7@2@Tu comportamiento: Consumo normal, debido a: Humedad alta, que disminuye en la mañana hasta mediodía y aumenta en la tarde; temperaturas altas, entre 22°C y tardes más calidas de aproximadamente 29°C; lloviznas durante el día
183@7@3@Tu comportamiento: Consumo normal, debido a: Humedad alta durante el día; clima templado entre los 10°C y máximos de hasta 18°C al mediodía; lluvias durante todo el día
184@7@4@Tu comportamiento: Consumo normal, debido a: Humedad alta durante el día; clima templado entre los 10°C y máximos de hasta 18°C al mediodía; lloviznas durante el día
185@7@5@Tu comportamiento: Consumo normal, debido a: Humedad alta, que disminuye en la mañana hasta mediodía y aumenta en la tarde; clima templado entre los 10°C y máximos de hasta 18°C al mediodía; lloviznas durante el día
186@7@6@Tu comportamiento: Consumo normal, debido a: Humedad alta, que disminuye en la mañana hasta mediodía y aumenta en la tarde; clima cálido en la mañana de hasta 29°C y mínimos en la tarde, de 22°C; lloviznas durante el día
187@7@7@Tu comportamiento: Consumo normal, debido a: Humedad alta, que disminuye en la mañana hasta mediodía y aumenta en la tarde; clima cálido en la mañana de hasta 29°C y mínimos en la tarde, de 22°C; lloviznas durante el día
188@7@8@Tu comportamiento: Consumo normal, debido a: Humedad alta durante el día; clima cálido en la mañana de hasta 29°C y mínimos en la tarde, de 22°C; lluvias en la mañana
189@7@9@Tu comportamiento: Consumo normal, debido a: Humedad baja en la mañana y noche, y alta en la tarde; clima cálido en la mañana de hasta 29°C y mínimos en la tarde, de 22°C; lloviznas durante el día
190@7@10@Tu comportamiento: Consumo normal, debido a: Humedad baja en la mañana y noche, y alta en la tarde; clima cálido en la mañana de hasta 29°C y mínimos en la tarde, de 22°C; lloviznas durante el día
191@7@11@Tu comportamiento: Consumo normal, debido a: Humedad baja en la mañana y noche, y alta en la tarde; clima cálido en la mañana de hasta 29°C y mínimos en la tarde, de 22°C; lloviznas durante el día
192@7@12@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana y media en la tarde y noche; clima cálido en la mañana de hasta 29°C y mínimos en la tarde, de 22°C; lloviznas durante el día
193@7@13@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana, baja en la tarde y media en la noche; temperaturas altas, entre 22°C y noches más calidas de aproximadamente 29°C; lloviznas durante el día
194@7@14@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana, baja en la tarde y media en la noche; temperaturas altas, entre 22°C y noches más calidas de aproximadamente 29°C; lloviznas durante el día
195@7@15@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana, baja en la tarde y media en la noche; temperaturas altas, entre 22°C y noches más calidas de aproximadamente 29°C; lloviznas durante el día
196@7@16@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana y media en la tarde y noche; temperaturas altas, entre 22°C y tardes más calidas de aproximadamente 29°C; lloviznas durante el día
197@7@17@Tu comportamiento: Consumo anormal, debido a: Humedad alta en la mañana y media en la tarde y noche; temperaturas altas, entre 22°C y tardes más calidas de aproximadamente 29°C; lloviznas durante el día
198@7@18@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana y noche, y baja en la tarde; temperaturas altas, entre 22°C y tardes más calidas de aproximadamente 29°C; lloviznas durante el día
199@7@19@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana y noche, y baja en la tarde; temperaturas altas, entre 22°C y tardes más calidas de aproximadamente 29°C; lloviznas durante el día
200@7@20@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana y noche, y baja en la tarde; temperaturas altas, entre 22°C y tardes más calidas de aproximadamente 29°C; lloviznas durante el día
201@7@21@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana y noche, y baja en la tarde; temperaturas altas, entre 22°C y tardes más calidas de aproximadamente 29°C; lloviznas durante el día
202@7@22@Tu comportamiento: Consumo normal, debido a: Humedad alta, que disminuye en la mañana hasta mediodía y aumenta en la tarde; temperaturas altas, entre 22°C y tardes más calidas de aproximadamente 29°C; lluvias en la madrugada y lloviznas el resto del día
203@7@23@Tu comportamiento: Consumo normal, debido a: Humedad alta, que disminuye en la mañana hasta mediodía y aumenta en la tarde; temperaturas altas, entre 22°C y tardes más calidas de aproximadamente 29°C; lluvias fuertes a mediodía
204@7@24@Tu comportamiento: Consumo normal, debido a: Humedad alta durante el día; clima templado entre los 10°C y máximos de hasta 18°C al mediodía; lluvias en la madrugada y lloviznas el resto del día
205@7@25@Tu comportamiento: Consumo anormal, debido a: Humedad alta durante el día; clima cálido en la mañana de hasta 29°C y mínimos en la tarde, de 22°C; lluvias fuertes en la noche
206@7@26@Tu comportamiento: Consumo anormal, debido a: Humedad alta, que disminuye en la mañana hasta mediodía y aumenta en la tarde; clima templado entre los 10°C y máximos de hasta 18°C al mediodía; lloviznas durante el día
207@7@27@Tu comportamiento: Consumo normal, debido a: Humedad baja en la mañana y noche, y alta en la tarde; clima cálido en la mañana de hasta 29°C y mínimos en la tarde, de 22°C; lloviznas durante el día
208@7@28@Tu comportamiento: Consumo anormal, debido a: Humedad baja en la mañana y noche, y alta en la tarde; clima cálido en la mañana de hasta 29°C y mínimos en la tarde, de 22°C; lloviznas durante el día
209@7@29@Tu comportamiento: Consumo anormal, debido a: Humedad baja en la mañana y noche, y alta en la tarde; clima cálido en la mañana de hasta 29°C y mínimos en la tarde, de 22°C; lloviznas durante el día
210@7@30@Tu comportamiento: Consumo anormal, debido a: Humedad baja en la mañana y noche, y alta en la tarde; clima cálido en la mañana de hasta 29°C y mínimos en la tarde, de 22°C; lloviznas durante el día
211@7@31@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana, baja en la tarde y media en la noche; temperaturas altas, entre 22°C y noches más calidas de aproximadamente 29°C; lloviznas durante el día
212@8@1@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana, baja en la tarde y media en la noche; temperaturas altas, entre 22°C y noches más calidas de aproximadamente 29°C; lloviznas durante el día
213@8@2@Tu comportamiento: Consumo normal, debido a: Humedad baja en la mañana y noche, y alta en la tarde; temperaturas altas, entre 22°C y noches más calidas de aproximadamente 29°C; lluvias después de mediodía
214@8@3@Tu comportamiento: Consumo normal, debido a: Humedad alta durante el día; temperaturas altas, entre 22°C y noches más calidas de aproximadamente 29°C; lloviznas durante el día
215@8@4@Tu comportamiento: Consumo normal, debido a: Humedad alta durante el día; temperaturas altas, entre 22°C y tardes más calidas de aproximadamente 29°C; lluvias durante todo el día
216@8@5@Tu comportamiento: Consumo normal, debido a: Humedad alta durante el día; temperaturas altas, entre 22°C y tardes más calidas de aproximadamente 29°C; lluvias durante todo el día
217@8@6@Tu comportamiento: Consumo anormal, debido a: Humedad alta en la mañana y noche, y baja en la tarde; temperaturas altas, entre 22°C y tardes más calidas de aproximadamente 29°C; lluvias en la madrugada y lloviznas el resto del día
218@8@7@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana y noche, y baja en la tarde; temperaturas altas, entre 22°C y tardes más calidas de aproximadamente 29°C; lloviznas durante el día
219@8@8@Tu comportamiento: Consumo anormal, debido a: Humedad alta durante el día; temperaturas altas, entre 22°C y tardes más calidas de aproximadamente 29°C; lloviznas durante el día
220@8@9@Tu comportamiento: Consumo normal, debido a: Humedad alta, que disminuye en la mañana hasta mediodía y aumenta en la tarde; temperaturas altas, entre 22°C y tardes más calidas de aproximadamente 29°C; lloviznas durante el día
221@8@10@Tu comportamiento: Consumo normal, debido a: Humedad alta, que disminuye en la mañana hasta mediodía y aumenta en la tarde; temperaturas altas, entre 22°C y tardes más calidas de aproximadamente 29°C; lloviznas durante el día
222@8@11@Tu comportamiento: Consumo anormal, debido a: Humedad alta, que disminuye en la mañana hasta mediodía y aumenta en la tarde; temperaturas altas, entre 22°C y tardes más calidas de aproximadamente 29°C; lloviznas durante el día
223@8@12@Tu comportamiento: Consumo anormal, debido a: Humedad alta, que disminuye en la mañana hasta mediodía y aumenta en la tarde; temperaturas altas, entre 22°C y tardes más calidas de aproximadamente 29°C; lloviznas durante el día
224@8@13@Tu comportamiento: Consumo anormal, debido a: Humedad alta, que disminuye en la mañana hasta mediodía y aumenta en la tarde; clima cálido en la mañana de hasta 29°C y mínimos en la tarde, de 22°C; lluvias después de mediodía
225@8@14@Tu comportamiento: Consumo anormal, debido a: Humedad alta, que disminuye en la mañana hasta mediodía y aumenta en la tarde; clima templado-cálido en la mañana (hasta 22°C) y noche templada (10°C aprox.); lloviznas durante el día
226@8@15@Tu comportamiento: Consumo anormal, debido a: Humedad baja en la mañana y noche, y alta en la tarde; clima cálido en la mañana de hasta 29°C y mínimos en la tarde, de 22°C; lloviznas durante el día
227@8@16@Tu comportamiento: Consumo normal, debido a: Humedad baja en la mañana y noche, y alta en la tarde; clima cálido en la mañana de hasta 29°C y mínimos en la tarde, de 22°C; lloviznas durante el día
228@8@17@Tu comportamiento: Consumo anormal, debido a: Humedad baja en la mañana y noche, y alta en la tarde; clima cálido en la mañana de hasta 29°C y mínimos en la tarde, de 22°C; lloviznas durante el día
229@8@18@Tu comportamiento: Consumo normal, debido a: Humedad baja en la mañana y noche, y alta en la tarde; clima cálido en la mañana de hasta 29°C y mínimos en la tarde, de 22°C; lloviznas durante el día
230@8@19@Tu comportamiento: Consumo normal, debido a: Humedad baja en la mañana y noche, y alta en la tarde; temperaturas altas, entre 22°C y noches más calidas de aproximadamente 29°C; lloviznas durante el día
231@8@20@Tu comportamiento: Consumo anormal, debido a: Humedad alta en la mañana, baja en la tarde y media en la noche; temperaturas altas, entre 22°C y noches más calidas de aproximadamente 29°C; lloviznas durante el día
232@8@21@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana, baja en la tarde y media en la noche; temperaturas altas, entre 22°C y noches más calidas de aproximadamente 29°C; lloviznas durante el día
233@8@22@Tu comportamiento: Consumo normal, debido a: Humedad alta durante el día; temperaturas altas, entre 22°C y noches más calidas de aproximadamente 29°C; lloviznas durante el día
234@8@23@Tu comportamiento: Consumo normal, debido a: Humedad alta durante el día; temperaturas altas, entre 22°C y noches más calidas de aproximadamente 29°C; lloviznas durante el día
235@8@24@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana y media en la tarde y noche; temperaturas altas, entre 22°C y noches más calidas de aproximadamente 29°C; lloviznas durante el día
236@8@25@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana y noche, y baja en la tarde; clima templado entre los 10°C y máximos de hasta 18°C al mediodía; lloviznas durante el día
237@8@26@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana y noche, y baja en la tarde; clima templado entre los 10°C y máximos de hasta 18°C al mediodía; lloviznas durante el día
238@8@27@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana y noche, y baja en la tarde; clima templado entre los 10°C y máximos de hasta 18°C al mediodía; lloviznas durante el día
239@8@28@Tu comportamiento: Consumo normal, debido a: Humedad alta durante el día; temperaturas altas, entre 22°C y tardes más calidas de aproximadamente 29°C; lloviznas durante el día
240@8@29@Tu comportamiento: Consumo anormal, debido a: Humedad alta, que disminuye en la mañana hasta mediodía y aumenta en la tarde; temperaturas altas, entre 22°C y tardes más calidas de aproximadamente 29°C; lloviznas durante el día
241@8@30@Tu comportamiento: Consumo normal, debido a: Humedad alta, que disminuye en la mañana hasta mediodía y aumenta en la tarde; temperaturas altas, entre 22°C y tardes más calidas de aproximadamente 29°C; lluvias durante todo el día
242@8@31@Tu comportamiento: Consumo normal, debido a: Humedad alta, que disminuye en la mañana hasta mediodía y aumenta en la tarde; clima cálido en la mañana de hasta 29°C y mínimos en la tarde, de 22°C; lloviznas durante el día
243@9@1@Tu comportamiento: Consumo normal, debido a: Humedad alta, que disminuye en la mañana hasta mediodía y aumenta en la tarde; temperaturas altas, entre 22°C y tardes más calidas de aproximadamente 29°C; lloviznas durante el día
244@9@2@Tu comportamiento: Consumo normal, debido a: Humedad alta, que disminuye en la mañana hasta mediodía y aumenta en la tarde; clima templado-cálido en la mañana (hasta 22°C) y noche templada (10°C aprox.); lluvias en la madrugada y lloviznas el resto del día
245@9@3@Tu comportamiento: Consumo normal, debido a: Humedad baja en la mañana y noche, y alta en la tarde; clima templado-cálido en la mañana (hasta 22°C) y noche templada (10°C aprox.); lloviznas durante el día
246@9@4@Tu comportamiento: Consumo normal, debido a: Humedad baja en la mañana y noche, y alta en la tarde; clima cálido en la mañana de hasta 29°C y mínimos en la tarde, de 22°C; lloviznas durante el día
247@9@5@Tu comportamiento: Consumo normal, debido a: Humedad baja en la mañana y noche, y alta en la tarde; mañana y noche cálida (cerca de los 22°C) y tarde templada (de al menos 10°C); lloviznas durante el día
248@9@6@Tu comportamiento: Consumo normal, debido a: Humedad baja en la mañana y noche, y alta en la tarde; mañana y noche cálida (cerca de los 22°C) y tarde templada (de al menos 10°C); lloviznas durante el día
249@9@7@Tu comportamiento: Consumo normal, debido a: Humedad baja en la mañana y noche, y alta en la tarde; mañana y noche cálida (cerca de los 22°C) y tarde templada (de al menos 10°C); lloviznas durante el día
250@9@8@Tu comportamiento: Consumo normal, debido a: Humedad alta durante el día; temperaturas altas, entre 22°C y noches más calidas de aproximadamente 29°C; lloviznas durante el día
251@9@9@Tu comportamiento: Consumo anormal, debido a: Humedad alta durante el día; temperaturas altas, entre 22°C y noches más calidas de aproximadamente 29°C; lluvias durante todo el día
252@9@10@Tu comportamiento: Consumo anormal, debido a: Humedad alta durante el día; temperaturas altas, entre 22°C y noches más calidas de aproximadamente 29°C; lloviznas durante el día
253@9@11@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana y media en la tarde y noche; temperaturas altas, entre 22°C y noches más calidas de aproximadamente 29°C; lloviznas durante el día
254@9@12@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana y media en la tarde y noche; temperaturas altas, entre 22°C y noches más calidas de aproximadamente 29°C; lloviznas durante el día
255@9@13@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana y noche, y baja en la tarde; clima templado entre los 10°C y máximos de hasta 18°C al mediodía; lloviznas durante el día
256@9@14@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana y noche, y baja en la tarde; clima templado en la mañana (10°C aprox.) y tardes más cálidas (17°C aprox.); lloviznas durante el día
257@9@15@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana y noche, y baja en la tarde; clima templado en la mañana (10°C aprox.) y tardes más cálidas (17°C aprox.); lloviznas durante el día
258@9@16@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana y noche, y baja en la tarde; clima templado en la mañana (10°C aprox.) y tardes más cálidas (17°C aprox.); lloviznas durante el día
259@9@17@Tu comportamiento: Consumo normal, debido a: Humedad alta, que disminuye en la mañana hasta mediodía y aumenta en la tarde; clima templado entre los 10°C y máximos de hasta 18°C al mediodía; lluvias en la madrugada y lloviznas el resto del día
260@9@18@Tu comportamiento: Consumo normal, debido a: Humedad alta durante el día; clima templado-cálido en la mañana (hasta 22°C) y noche templada (10°C aprox.); lloviznas durante el día
261@9@19@Tu comportamiento: Consumo normal, debido a: Humedad alta, que disminuye en la mañana hasta mediodía y aumenta en la tarde; clima templado-cálido en la mañana (hasta 22°C) y noche templada (10°C aprox.); lloviznas durante el día
262@9@20@Tu comportamiento: Consumo normal, debido a: Humedad alta durante el día; clima templado-cálido en la mañana (hasta 22°C) y noche templada (10°C aprox.); lluvias durante todo el día
263@9@21@Tu comportamiento: Consumo normal, debido a: Humedad alta durante el día; clima templado en la mañana (10°C aprox.) y tardes más cálidas (17°C aprox.); lloviznas durante el día
264@9@22@Tu comportamiento: Consumo normal, debido a: Humedad alta durante el día; clima templado-cálido en la mañana (hasta 22°C) y noche templada (10°C aprox.); lloviznas durante el día
265@9@23@Tu comportamiento: Consumo normal, debido a: Humedad alta durante el día; clima templado-cálido en la mañana (hasta 22°C) y noche templada (10°C aprox.); lloviznas durante el día
266@9@24@Tu comportamiento: Consumo normal, debido a: Humedad alta durante el día; clima templado-cálido en la mañana (hasta 22°C) y noche templada (10°C aprox.); lloviznas durante el día
267@9@25@Tu comportamiento: Consumo normal, debido a: Humedad baja en la mañana y noche, y alta en la tarde; mañana y noche cálida (cerca de los 22°C) y tarde templada (de al menos 10°C); lloviznas durante el día
268@9@26@Tu comportamiento: Consumo normal, debido a: Humedad baja en la mañana y noche, y alta en la tarde; mañana y noche cálida (cerca de los 22°C) y tarde templada (de al menos 10°C); lloviznas durante el día
269@9@27@Tu comportamiento: Consumo normal, debido a: Humedad alta durante el día; mañana y noche cálida (cerca de los 22°C) y tarde templada (de al menos 10°C); lloviznas durante el día
270@9@28@Tu comportamiento: Consumo normal, debido a: Humedad alta durante el día; clima templado-cálido en la mañana (hasta 22°C) y noche templada (10°C aprox.); lluvias durante todo el día
271@9@29@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana y media en la tarde y noche; temperaturas bajas, entre 5°C y 10°C; lloviznas durante el día
272@9@30@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana y media en la tarde y noche; temperaturas bajas en la mañana (5°C aprox.), que aumenta hasta cerca de los 10°C; lloviznas durante el día
273@10@1@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana y media en la tarde y noche; clima templado en la mañana (10°C aprox.) y tardes más cálidas (17°C aprox.); lloviznas durante el día
274@10@2@Tu comportamiento: Consumo normal, debido a: Humedad alta durante el día; clima templado en la mañana (10°C aprox.) y tardes más cálidas (17°C aprox.); lloviznas durante el día
275@10@3@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana y noche, y baja en la tarde; clima templado en la mañana (10°C aprox.) y tardes más cálidas (17°C aprox.); lloviznas durante el día
276@10@4@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana y noche, y baja en la tarde; clima templado en la mañana (10°C aprox.) y tardes más cálidas (17°C aprox.); lloviznas durante el día
277@10@5@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana y noche, y baja en la tarde; clima templado en la mañana (10°C aprox.) y tardes más cálidas (17°C aprox.); lloviznas durante el día
278@10@6@Tu comportamiento: Consumo normal, debido a: Humedad alta, que disminuye en la mañana hasta mediodía y aumenta en la tarde; clima templado entre los 10°C y máximos de hasta 18°C al mediodía; lloviznas durante el día
279@10@7@Tu comportamiento: Consumo normal, debido a: Humedad alta, que disminuye en la mañana hasta mediodía y aumenta en la tarde; clima templado entre los 10°C y máximos de hasta 18°C al mediodía; lloviznas durante el día
280@10@8@Tu comportamiento: Consumo normal, debido a: Humedad alta, que disminuye en la mañana hasta mediodía y aumenta en la tarde; clima templado-cálido en la mañana (hasta 22°C) y noche templada (10°C aprox.); lloviznas durante el día
281@10@9@Tu comportamiento: Consumo normal, debido a: Humedad alta, que disminuye en la mañana hasta mediodía y aumenta en la tarde; clima templado entre los 10°C y máximos de hasta 18°C al mediodía; lloviznas durante el día
282@10@10@Tu comportamiento: Consumo normal, debido a: Humedad alta durante el día; clima templado-cálido en la mañana (hasta 22°C) y noche templada (10°C aprox.); lluvias en la mañana
283@10@11@Tu comportamiento: Consumo normal, debido a: Humedad alta durante el día; temperaturas bajas, entre 5°C y 10°C; lluvias en la madrugada y lloviznas el resto del día
284@10@12@Tu comportamiento: Consumo normal, debido a: Humedad baja en la mañana, y media en la tarde y noche; temperaturas bajas, entre 5°C y 10°C; lloviznas durante el día
285@10@13@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana, baja en la tarde y media en la noche; temperaturas bajas, entre 5°C y 10°C; lloviznas durante el día
286@10@14@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana, baja en la tarde y media en la noche; temperaturas bajas, cerca a los 5°C; lloviznas durante el día
287@10@15@Tu comportamiento: Consumo normal, debido a: Humedad baja en la mañana y noche, y alta en la tarde; temperaturas bajas, cerca a los 5°C; lluvias durante todo el día
288@10@16@Tu comportamiento: Consumo normal, debido a: Humedad alta durante el día; temperaturas bajas en la mañana (5°C aprox.), que aumenta hasta cerca de los 10°C; lluvias en la mañana
289@10@17@Tu comportamiento: Consumo normal, debido a: Humedad alta durante el día; temperaturas bajas en la mañana (5°C aprox.), que aumenta hasta cerca de los 10°C; lloviznas durante el día
290@10@18@Tu comportamiento: Consumo normal, debido a: Humedad alta durante el día; clima templado en la mañana (10°C aprox.) y tardes más cálidas (17°C aprox.); lloviznas durante el día
291@10@19@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana y media en la tarde y noche; temperaturas bajas, entre 5°C y 10°C; lloviznas durante el día
292@10@20@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana y media en la tarde y noche; temperaturas bajas en la mañana (5°C aprox.), que aumenta hasta cerca de los 10°C; lloviznas durante el día
293@10@21@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana y noche, y baja en la tarde; clima templado en la mañana (10°C aprox.) y tardes más cálidas (17°C aprox.); lloviznas durante el día
294@10@22@Tu comportamiento: Consumo normal, debido a: Humedad alta durante el día; clima templado en la mañana (10°C aprox.) y tardes más cálidas (17°C aprox.); lloviznas durante el día
295@10@23@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana y noche, y baja en la tarde; clima frío durante el día, con máximos de hasta 12°C a mediodía y mínimo 5°C en la mañana y noche ; lloviznas durante el día
296@10@24@Tu comportamiento: Consumo normal, debido a: Humedad alta, que disminuye en la mañana hasta mediodía y aumenta en la tarde; clima templado en la mañana (10°C aprox.) y tardes más cálidas (17°C aprox.); lloviznas durante el día
297@10@25@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana y noche, y baja en la tarde; clima frío durante el día, con máximos de hasta 12°C a mediodía y mínimo 5°C en la mañana y noche ; lloviznas durante el día
298@10@26@Tu comportamiento: Consumo normal, debido a: Humedad alta, que disminuye en la mañana hasta mediodía y aumenta en la tarde; temperaturas bajas, cerca a los 5°C; lloviznas durante el día
299@10@27@Tu comportamiento: Consumo normal, debido a: Humedad alta, que disminuye en la mañana hasta mediodía y aumenta en la tarde; clima frío durante el día, con máximos de hasta 12°C a mediodía y mínimo 5°C en la mañana y noche ; lloviznas durante el día
300@10@28@Tu comportamiento: Consumo normal, debido a: Humedad alta durante el día; clima frío durante el día, con máximos de hasta 12°C a mediodía y mínimo 5°C en la mañana y noche ; lloviznas durante el día
301@10@29@Tu comportamiento: Consumo normal, debido a: Humedad media en la mañana y noche, y baja en la tarde; clima frío durante el día, con máximos de hasta 12°C a mediodía y mínimo 5°C en la mañana y noche ; lloviznas durante el día
302@10@30@Tu comportamiento: Consumo normal, debido a: Humedad media en la mañana y noche, y baja en la tarde; temperaturas bajas, entre 5°C y 10°C; lloviznas durante el día
303@10@31@Tu comportamiento: Consumo normal, debido a: Humedad baja en la mañana, y media en la tarde y noche; temperaturas bajas, cerca a los 5°C; lloviznas durante el día
304@11@1@Tu comportamiento: Consumo normal, debido a: Humedad baja en la mañana y noche, y alta en la tarde; temperaturas bajas, entre 5°C y 10°C; lloviznas durante el día
305@11@2@Tu comportamiento: Consumo normal, debido a: Humedad baja en la mañana, y media en la tarde y noche; temperaturas bajas, entre 5°C y 10°C; lluvias durante todo el día
306@11@3@Tu comportamiento: Consumo normal, debido a: Humedad alta durante el día; temperaturas bajas, entre 5°C y 10°C; lluvias en la madrugada y lloviznas el resto del día
